Last Update,Coin,Ask L1 Price,Ask L2 Price,Ask L3 Price,Ask L4 Price,Ask L5 Price,Ask L6 Price,Ask L7 Price,Ask L8 Price,Ask L9 Price,Ask L10 Price,Ask L1 Size,Ask L2 Size,Ask L3 Size,Ask L4 Size,Ask L5 Size,Ask L6 Size,Ask L7 Size,Ask L8 Size,Ask L9 Size,Ask L10 Size,Ask L1 Cumulative BTC,Ask L2 Cumulative BTC,Ask L3 Cumulative BTC,Ask L4 Cumulative BTC,Ask L5 Cumulative BTC,Ask L6 Cumulative BTC,Ask L7 Cumulative BTC,Ask L8 Cumulative BTC,Ask L9 Cumulative BTC,Ask L10 Cumulative BTC,Bid L1 Price,Bid L2 Price,Bid L3 Price,Bid L4 Price,Bid L5 Price,Bid L6 Price,Bid L7 Price,Bid L8 Price,Bid L9 Price,Bid L10 Price,Bid L1 Size,Bid L2 Size,Bid L3 Size,Bid L4 Size,Bid L5 Size,Bid L6 Size,Bid L7 Size,Bid L8 Size,Bid L9 Size,Bid L10 Size,Bid L1 Cumulative BTC,Bid L2 Cumulative BTC,Bid L3 Cumulative BTC,Bid L4 Cumulative BTC,Bid L5 Cumulative BTC,Bid L6 Cumulative BTC,Bid L7 Cumulative BTC,Bid L8 Cumulative BTC,Bid L9 Cumulative BTC,Bid L10 Cumulative BTC,Mark Price,Oracle Price,Funding Rate,Open Interest,24h Volume,Trade Side,Trade Price,Trade Size
"3/3/2025, 5:51:38 PM",BTCUSDT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sell (Ask),92980.02000000,0.00006000
"3/3/2025, 5:51:38 PM",BTCUSDT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sell (Ask),92980.02000000,0.00006000
"3/3/2025, 5:51:38 PM",BTCUSDT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sell (Ask),92980.00000000,0.00012000
"3/3/2025, 5:51:38 PM",BTCUSDT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sell (Ask),92980.00000000,0.03470000
"3/3/2025, 5:51:38 PM",BTCUSDT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sell (Ask),92980.00000000,0.00010000
"3/3/2025, 5:51:38 PM",BTCUSDT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sell (Ask),92980.00000000,0.00006000
"3/3/2025, 5:51:38 PM",BTCUSDT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sell (Ask),92980.00000000,0.00200000
"3/3/2025, 5:51:38 PM",BTCUSDT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sell (Ask),92980.00000000,0.00006000
"3/3/2025, 5:51:38 PM",BTCUSDT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sell (Ask),92980.00000000,0.00006000
"3/3/2025, 5:51:38 PM",BTCUSDT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sell (Ask),92980.00000000,0.00006000
"3/3/2025, 5:51:38 PM",BTCUSDT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sell (Ask),92979.02000000,0.00019000
"3/3/2025, 5:51:38 PM",BTCUSDT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sell (Ask),92979.02000000,0.00006000
"3/3/2025, 5:51:38 PM",BTCUSDT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sell (Ask),92979.02000000,0.00006000
"3/3/2025, 5:51:38 PM",BTCUSDT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sell (Ask),92978.82000000,0.00012000
"3/3/2025, 5:51:38 PM",BTCUSDT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sell (Ask),92978.82000000,0.00006000
"3/3/2025, 5:51:38 PM",BTCUSDT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sell (Ask),92978.82000000,0.00006000
"3/3/2025, 5:51:38 PM",BTCUSDT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sell (Ask),92978.42000000,0.00014000
"3/3/2025, 5:51:38 PM",BTCUSDT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sell (Ask),92978.42000000,0.00006000
"3/3/2025, 5:51:38 PM",BTCUSDT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sell (Ask),92978.42000000,0.00006000
"3/3/2025, 5:51:38 PM",BTCUSDT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sell (Ask),92978.28000000,0.00006000
"3/3/2025, 5:51:38 PM",BTCUSDT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sell (Ask),92978.28000000,0.00006000
"3/3/2025, 5:51:38 PM",BTCUSDT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sell (Ask),92978.28000000,0.00010000
"3/3/2025, 5:51:38 PM",BTCUSDT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sell (Ask),92978.12000000,0.00006000
"3/3/2025, 5:51:38 PM",BTCUSDT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sell (Ask),92978.12000000,0.00006000
"3/3/2025, 5:51:38 PM",BTCUSDT,92978.01000000,92978.12000000,92978.13000000,92978.29000000,92978.43000000,92978.83000000,92979.03000000,92980.00000000,92980.01000000,92980.03000000,3.28587000,0.00000000,3.97272000,0.00018000,0.00000000,0.00012000,0.00258000,0.03494000,0.00000000,0.00012000,3.2859,3.2859,7.2586,7.2588,7.2588,7.2589,7.2615,7.2964,7.2964,7.2965,92982.00000000,92981.99000000,92981.97000000,92981.54000000,92981.44000000,92981.43000000,92981.24000000,92981.23000000,92981.10000000,92981.06000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,,
"3/3/2025, 5:51:38 PM",BTCUSDT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Buy (Bid),92978.01000000,0.00215000
"3/3/2025, 5:51:38 PM",BTCUSDT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Buy (Bid),92978.01000000,0.00430000
"3/3/2025, 5:51:38 PM",BTCUSDT,92978.01000000,92978.11000000,92978.12000000,92978.13000000,92978.29000000,92979.03000000,92979.77000000,92980.42000000,92980.53000000,92980.57000000,3.58297000,0.00024000,1.22650000,0.58518000,0.71022000,0.00012000,0.00018000,0.00012000,0.00012000,0.00000000,3.5830,3.5832,4.8097,5.3949,6.1051,6.1052,6.1054,6.1055,6.1056,6.1056,92978.00000000,92977.98000000,92977.94000000,92976.47000000,92976.08000000,92976.00000000,92975.72000000,92974.73000000,92974.57000000,92974.56000000,0.71756000,0.00040000,0.00027000,0.00012000,0.00018000,0.01630000,0.00012000,0.00018000,0.13754000,0.12575000,0.7176,0.7180,0.7182,0.7183,0.7185,0.7348,0.7349,0.7351,0.8727,0.9984,,,,,,,,
"3/3/2025, 5:51:38 PM",BTCUSDT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Buy (Bid),92978.01000000,0.00430000
"3/3/2025, 5:51:38 PM",BTCUSDT,92978.01000000,92978.10000000,92978.11000000,92978.12000000,92979.77000000,92980.43000000,92980.49000000,92980.51000000,92980.52000000,92980.53000000,3.89014000,0.00024000,0.58589000,0.00030000,0.00012000,0.54198000,0.03168000,0.00012000,0.00000000,0.00000000,3.8901,3.8904,4.4763,4.4766,4.4767,5.0187,5.0503,5.0505,5.0505,5.0505,92978.00000000,92973.84000000,92972.57000000,92972.05000000,92970.13000000,92970.01000000,92969.76000000,92968.68000000,92967.57000000,92966.94000000,0.05351000,0.00000000,0.28124000,0.00000000,0.00000000,0.47620000,0.00000000,0.00000000,0.00000000,0.00000000,0.0535,0.0535,0.3347,0.3347,0.3347,0.8110,0.8110,0.8110,0.8110,0.8110,,,,,,,,
"3/3/2025, 5:51:38 PM",BTCUSDT,92978.01000000,92978.09000000,92978.10000000,92978.11000000,92978.12000000,92980.43000000,92980.49000000,92980.51000000,92981.73000000,92981.99000000,4.56872000,0.00024000,0.74241000,0.00012000,0.00024000,0.54198000,0.03174000,0.00000000,0.12569000,0.13622000,4.5687,4.5690,5.3114,5.3115,5.3117,5.8537,5.8854,5.8854,6.0111,6.1474,92978.00000000,92976.47000000,92976.31000000,92976.08000000,92976.00000000,92974.73000000,92974.57000000,92966.94000000,92950.85000000,92935.61000000,0.05357000,0.00012000,0.06483000,0.00012000,0.01630000,0.00006000,0.00000000,0.88797000,0.00540000,0.00000000,0.0536,0.0537,0.1185,0.1186,0.1349,0.1350,0.1350,1.0230,1.0284,1.0284,,,,,,,,
"3/3/2025, 5:51:38 PM",BTCUSDT,92980.43000000,92981.99000000,93011.72000000,,,,,,,,0.53810000,0.20766000,0.05323000,,,,,,,,0.5381,0.7458,0.7990,,,,,,,,92972.57000000,92971.17000000,92967.83000000,92952.98000000,92947.38000000,92736.07000000,92730.35000000,74382.00000000,,,0.28130000,0.00000000,0.03273000,1.05688000,0.77484000,0.00000000,0.00400000,0.00000000,,,0.2813,0.2813,0.3140,1.3709,2.1458,2.1458,2.1498,2.1498,,,,,,,,,,
"3/3/2025, 5:51:38 PM",BTCUSDT,92982.08000000,92988.59000000,93008.78000000,93018.86000000,93019.46000000,93115.97000000,,,,,0.00000000,0.03841000,0.00000000,0.04307000,0.00000000,0.00000000,,,,,0.0000,0.0384,0.0384,0.0815,0.0815,0.0815,,,,,92978.00000000,92976.00000000,92974.57000000,92972.57000000,92972.33000000,92952.47000000,92935.61000000,92932.75000000,92890.91000000,92888.18000000,0.63876000,0.01630000,0.14086000,0.28124000,0.00000000,0.51223000,0.02540000,0.05236000,0.00000000,0.00000000,0.6388,0.6551,0.7959,1.0772,1.0772,1.5894,1.6148,1.6671,1.6671,1.6671,,,,,,,,
"3/3/2025, 5:51:38 PM",BTCUSDT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Buy (Bid),92978.01000000,0.00238000
"3/3/2025, 5:51:38 PM",BTCUSDT,92978.01000000,92978.09000000,92978.12000000,92988.72000000,92997.97000000,93019.17000000,93043.45000000,93051.46000000,93051.96000000,93119.91000000,4.02842000,0.00024000,0.00024000,0.00006000,0.03819000,0.66959000,0.53792000,0.40091000,0.00000000,0.00012000,4.0284,4.0287,4.0289,4.0290,4.0671,4.7367,5.2747,5.6756,5.6756,5.6757,92978.00000000,92976.48000000,92976.00000000,92975.26000000,92974.95000000,92974.94000000,92974.57000000,92973.87000000,92972.57000000,92970.39000000,0.71796000,0.00012000,0.01630000,0.00022000,0.00332000,0.00000000,0.00000000,0.00000000,0.28130000,0.00000000,0.7180,0.7181,0.7344,0.7346,0.7379,0.7379,0.7379,0.7379,1.0192,1.0192,,,,,,,,
"3/3/2025, 5:51:38 PM",BTCUSDT,92978.01000000,92978.10000000,92978.12000000,92978.13000000,92978.28000000,92978.29000000,92978.89000000,92980.42000000,92981.07000000,92989.93000000,3.45777000,0.74225000,0.00012000,0.00012000,0.00000000,0.00018000,0.71003000,0.00024000,0.04274000,0.00000000,3.4578,4.2000,4.2001,4.2003,4.2003,4.2004,4.9105,4.9107,4.9535,4.9535,92978.00000000,92977.98000000,92977.96000000,92977.94000000,92974.95000000,92974.57000000,92974.21000000,92974.00000000,92972.57000000,92970.02000000,1.32596000,0.00040000,0.00026000,0.00012000,0.00320000,0.14080000,0.00000000,0.03470000,0.28124000,0.07559000,1.3260,1.3264,1.3266,1.3267,1.3299,1.4707,1.4707,1.5054,1.7867,1.8623,,,,,,,,
"3/3/2025, 5:51:38 PM",BTCUSDT,92978.10000000,92978.13000000,92978.28000000,92978.83000000,92978.88000000,92978.89000000,92979.77000000,92980.03000000,92980.42000000,92980.43000000,0.40325000,0.00012000,0.00000000,0.00012000,0.00012000,0.00012000,0.00018000,0.00012000,0.00024000,0.53798000,0.4032,0.4034,0.4034,0.4035,0.4036,0.4037,0.4039,0.4040,0.4043,0.9423,92978.00000000,92976.75000000,92976.56000000,92975.26000000,92974.95000000,92968.74000000,92964.40000000,92895.54000000,92893.83000000,92892.65000000,1.32596000,0.00012000,0.71017000,0.00010000,0.00000000,0.05379000,0.00000000,0.04184000,0.00000000,0.00000000,1.3260,1.3261,2.0362,2.0364,2.0364,2.0901,2.0901,2.1320,2.1320,2.1320,,,,,,,,
"3/3/2025, 5:51:38 PM",BTCUSDT,92978.01000000,92978.09000000,92978.10000000,92978.81000000,92979.77000000,92979.99000000,92980.42000000,92980.49000000,92982.91000000,92999.97000000,2.81347000,0.00024000,0.19500000,0.00000000,0.00018000,0.00012000,0.00012000,0.00006000,0.00000000,0.00000000,2.8135,2.8137,3.0087,3.0087,3.0089,3.0090,3.0091,3.0092,3.0092,3.0092,92978.00000000,92977.99000000,92977.98000000,92977.97000000,92977.96000000,92976.75000000,92976.57000000,92976.56000000,92976.00000000,92975.72000000,2.14161000,0.00026000,0.00026000,0.00027000,0.00012000,0.00012000,0.37860000,0.00012000,0.01612000,0.00000000,2.1416,2.1419,2.1421,2.1424,2.1425,2.1426,2.5212,2.5214,2.5375,2.5375,,,,,,,,
"3/3/2025, 5:51:39 PM",BTCUSDT,92978.01000000,92978.09000000,92978.10000000,92979.03000000,92979.08000000,92979.37000000,92979.38000000,92979.99000000,92980.00000000,92980.03000000,0.78184000,0.00012000,0.00012000,0.00012000,0.00012000,0.00024000,0.05637000,0.00012000,0.03476000,0.00000000,0.7818,0.7820,0.7821,0.7822,0.7823,0.7826,0.8389,0.8391,0.8738,0.8738,92978.00000000,92976.75000000,92976.58000000,92976.57000000,92976.31000000,92976.08000000,92975.61000000,92974.74000000,92973.36000000,92973.29000000,2.60201000,0.00012000,0.26861000,0.00012000,0.06483000,0.00000000,0.06540000,0.00000000,0.04328000,0.05379000,2.6020,2.6021,2.8707,2.8709,2.9357,2.9357,3.0011,3.0011,3.0444,3.0982,,,,,,,,
"3/3/2025, 5:51:39 PM",BTCUSDT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Buy (Bid),92978.01000000,0.00014000
"3/3/2025, 5:51:39 PM",BTCUSDT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Buy (Bid),92978.01000000,0.00014000
"3/3/2025, 5:51:39 PM",BTCUSDT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Buy (Bid),92978.01000000,0.00014000
"3/3/2025, 5:51:39 PM",BTCUSDT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Buy (Bid),92978.01000000,0.00014000
"3/3/2025, 5:51:39 PM",BTCUSDT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Buy (Bid),92978.01000000,0.00014000
"3/3/2025, 5:51:39 PM",BTCUSDT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Buy (Bid),92978.01000000,0.00014000
"3/3/2025, 5:51:39 PM",BTCUSDT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Buy (Bid),92978.01000000,0.00189000
"3/3/2025, 5:51:39 PM",BTCUSDT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Buy (Bid),92978.01000000,0.00014000
"3/3/2025, 5:51:39 PM",BTCUSDT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Buy (Bid),92978.01000000,0.00014000
"3/3/2025, 5:51:39 PM",BTCUSDT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Buy (Bid),92978.01000000,0.00014000
"3/3/2025, 5:51:39 PM",BTCUSDT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Buy (Bid),92978.01000000,0.00014000
"3/3/2025, 5:51:39 PM",BTCUSDT,92978.01000000,92978.03000000,92979.77000000,92981.98000000,92981.99000000,92982.01000000,92984.16000000,92984.25000000,92988.60000000,92991.30000000,0.60428000,0.00026000,0.00006000,0.00000000,0.00012000,0.51192000,0.00007000,0.00000000,0.70996000,0.20441000,0.6043,0.6045,0.6046,0.6046,0.6047,1.1166,1.1167,1.1167,1.8267,2.0311,92978.00000000,92977.99000000,92977.98000000,92977.97000000,92976.22000000,92967.93000000,92966.95000000,92966.93000000,92966.16000000,92963.78000000,3.04162000,0.00012000,0.00012000,0.00012000,0.01435000,0.21515000,1.11055000,0.00000000,0.00000000,0.00000000,3.0416,3.0417,3.0419,3.0420,3.0563,3.2715,4.3820,4.3820,4.3820,4.3820,,,,,,,,
"3/3/2025, 5:51:39 PM",BTCUSDT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Buy (Bid),92978.01000000,0.00014000
"3/3/2025, 5:51:39 PM",BTCUSDT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Buy (Bid),92978.01000000,0.00014000
"3/3/2025, 5:51:39 PM",BTCUSDT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Buy (Bid),92978.01000000,0.00014000
"3/3/2025, 5:51:39 PM",BTCUSDT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Buy (Bid),92978.01000000,0.00014000
"3/3/2025, 5:51:39 PM",BTCUSDT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Buy (Bid),92978.01000000,0.00014000
"3/3/2025, 5:51:39 PM",BTCUSDT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sell (Ask),92978.00000000,0.00049000
"3/3/2025, 5:51:39 PM",BTCUSDT,92978.01000000,92982.00000000,92982.03000000,92982.85000000,92983.31000000,92984.01000000,92984.16000000,92986.70000000,92987.16000000,92987.57000000,0.60180000,0.24780000,0.00000000,0.01011000,0.01008000,0.00000000,0.00000000,0.00000000,0.00000000,0.28242000,0.6018,0.8496,0.8496,0.8597,0.8698,0.8698,0.8698,0.8698,0.8698,1.1522,92978.00000000,92976.31000000,92976.22000000,92975.27000000,92973.66000000,92963.65000000,92961.40000000,92960.85000000,92957.65000000,92957.42000000,3.04113000,0.06483000,0.00000000,0.00320000,0.04313000,0.00000000,0.77473000,0.01007000,0.00000000,0.01435000,3.0411,3.1060,3.1060,3.1092,3.1523,3.1523,3.9270,3.9371,3.9371,3.9514,,,,,,,,
"3/3/2025, 5:51:39 PM",BTCUSDT,92978.01000000,92978.03000000,92978.05000000,92979.38000000,92979.73000000,92979.74000000,92979.77000000,92979.99000000,92981.06000000,92982.00000000,0.60180000,0.00040000,0.00027000,0.05625000,0.00012000,0.13185000,0.00000000,0.00000000,0.00000000,0.24786000,0.6018,0.6022,0.6025,0.6587,0.6588,0.7907,0.7907,0.7907,0.7907,1.0386,92978.00000000,92935.55000000,33000.00000000,,,,,,,,3.04120000,0.00500000,3.11136000,,,,,,,,3.0412,3.0462,6.1576,,,,,,,,,,,,,,,
"3/3/2025, 5:51:39 PM",BTCUSDT,92986.97000000,92987.57000000,93015.22000000,93044.08000000,93060.24000000,,,,,,0.29235000,0.00000000,0.05393000,0.03527000,0.00000000,,,,,,0.2923,0.2923,0.3463,0.3816,0.3816,,,,,,92978.00000000,92833.56000000,83680.00000000,74382.00000000,,,,,,,2.60480000,0.00000000,0.00430000,0.00000000,,,,,,,2.6048,2.6048,2.6091,2.6091,,,,,,,,,,,,,,
"3/3/2025, 5:51:39 PM",BTCUSDT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Buy (Bid),92978.01000000,0.00120000
"3/3/2025, 5:51:39 PM",BTCUSDT,92978.01000000,92978.02000000,92978.03000000,92979.37000000,92981.74000000,92982.01000000,92986.16000000,92986.98000000,93268.16000000,93289.89000000,0.95872000,0.00027000,0.00026000,0.00012000,0.00007000,0.10417000,0.70998000,0.00000000,0.02152000,0.07972000,0.9587,0.9590,0.9593,0.9594,0.9594,1.0636,1.7736,1.7736,1.7951,1.8748,92978.00000000,83680.00000000,33472.08000000,,,,,,,,2.60477000,0.00430000,0.00090000,,,,,,,,2.6048,2.6091,2.6100,,,,,,,,,,,,,,,
"3/3/2025, 5:51:39 PM",BTCUSDT,92982.00000000,92986.14000000,92986.15000000,92986.97000000,93005.89000000,93039.09000000,93070.73000000,,,,0.09283000,0.00012000,0.29551000,0.00000000,0.20861000,0.16594000,0.14692000,,,,0.0928,0.0929,0.3885,0.3885,0.5971,0.7630,0.9099,,,,92952.98000000,33472.08000000,,,,,,,,,1.42197000,0.00108000,,,,,,,,,1.4220,1.4230,,,,,,,,,,,,,,,,
"3/3/2025, 5:51:39 PM",BTCUSDT,92978.01000000,92978.03000000,92978.04000000,92978.05000000,92978.29000000,92979.03000000,92979.08000000,93098.35000000,93104.43000000,,0.95878000,0.00026000,0.00027000,0.00012000,0.00012000,0.00012000,0.00000000,0.75572000,0.00000000,,0.9588,0.9590,0.9593,0.9594,0.9596,0.9597,0.9597,1.7154,1.7154,,92977.99000000,92838.25000000,92834.27000000,92590.36000000,83680.01000000,,,,,,0.00027000,0.00000000,0.02087000,0.00000000,0.00177000,,,,,,0.0003,0.0003,0.0211,0.0211,0.0229,,,,,,,,,,,,,
"3/3/2025, 5:51:39 PM",BTCUSDT,92978.01000000,92981.74000000,92981.99000000,92982.00000000,92983.44000000,92984.05000000,92984.18000000,92986.15000000,92986.16000000,92987.85000000,0.97465000,0.00000000,0.00000000,0.03482000,0.00000000,0.03198000,0.00000000,0.29539000,0.00000000,0.00000000,0.9747,0.9747,0.9747,1.0095,1.0095,1.0414,1.0414,1.3368,1.3368,1.3368,92952.47000000,,,,,,,,,,0.00000000,,,,,,,,,,0.0000,,,,,,,,,,,,,,,,,
"3/3/2025, 5:51:39 PM",BTCUSDT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Buy (Bid),92978.01000000,0.00047000
"3/3/2025, 5:51:39 PM",BTCUSDT,92978.01000000,92978.83000000,92978.85000000,92978.89000000,92979.03000000,92979.73000000,92979.74000000,92979.77000000,92980.00000000,92980.70000000,0.70467000,0.00012000,0.00018000,0.00012000,0.00000000,0.00000000,0.00000000,0.00006000,0.00006000,0.00006000,0.7047,0.7048,0.7050,0.7051,0.7051,0.7051,0.7051,0.7051,0.7052,0.7053,92978.00000000,92976.58000000,92975.98000000,92975.39000000,92975.27000000,92966.95000000,92966.16000000,92965.89000000,92952.54000000,92947.83000000,3.17538000,0.23243000,0.03840000,0.00000000,0.00000000,1.02656000,0.32246000,0.77469000,0.07249000,0.00000000,3.1754,3.4078,3.4462,3.4462,3.4462,4.4728,4.7952,5.5699,5.6424,5.6424,,,,,,,,
"3/3/2025, 5:51:39 PM",BTCUSDT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Buy (Bid),92978.01000000,0.00014000
"3/3/2025, 5:51:39 PM",BTCUSDT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Buy (Bid),92978.01000000,0.00014000
"3/3/2025, 5:51:39 PM",BTCUSDT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Buy (Bid),92978.01000000,0.00014000
"3/3/2025, 5:51:39 PM",BTCUSDT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Buy (Bid),92978.01000000,0.00014000
"3/3/2025, 5:51:39 PM",BTCUSDT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Buy (Bid),92978.01000000,0.00120000
"3/3/2025, 5:51:39 PM",BTCUSDT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Buy (Bid),92978.01000000,0.00014000
"3/3/2025, 5:51:39 PM",BTCUSDT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Buy (Bid),92978.01000000,0.00014000
"3/3/2025, 5:51:39 PM",BTCUSDT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Buy (Bid),92978.01000000,0.00014000
